policy	taxon_id	species_name	study_role	retained	curated_hybrid	label_flags	interpretation
exclude_hybrids_and_uncertain_labels	F215250	Acaromyces ingoldii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F215637	Dimargaris cristalligena	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F223192	Phaeoacremonium minimum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F223376	Phialemonium thermophilum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F223409	Ptychographa xylographoides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F223818	Malassezia japonica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F226899	Leptographium clavigerum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2268995	Blastobotrys vanleenenianus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2282107	Pyrrhoderma noxium	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2283408	Colletotrichum jinshuiense	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F230603	Saccharomyces uvarum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F231932	Phanerochaete carnosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2340872	Endogone sp. FLAS-F59071	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F235537	Amanita thiersii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F236234	Diplodia corticola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F241526	Candida africana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F245174	Wallemia ichthyophaga	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2486360	Exophiala viscosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F253628	Verruconis gallopava	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2545709	Schizosaccharomyces osmophilus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2562287	Entrophospora sp. SA101	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F257869	Holtermanniella festucosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2600213	Serendipita sp. 400	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2600215	Serendipita sp. 405	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2600216	Serendipita sp. 411	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2601811	Elsinoe batatas	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2606893	Magnusiomyces paraingens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2609844	Podospora pseudoanserina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F263815	Pneumocystis murina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F264124	Botryobasidium botryosum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F264483	Phaffia rhodozyma	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2650707	Coemansia brasiliensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F265104	Trichoglossum hirsutum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2656787	Venustampulla echinocandica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F269621	Microbotryum intermedium	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2704026	Stictis urceolata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2725673	Gonapodya sp. JEL0774	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F27291	Saccharomyces paradoxus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F27292	Saccharomyces pastorianus	ingroup	False	True		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2732470	Bacidia gigantensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
